t,V,x
7.469999999999885,-2.451635865732169,1.3042933073424825
7.479999999999885,-2.7124945272006658,1.279776948685161
7.489999999999885,-2.968449916937698,1.2526520034131543
7.4999999999998845,-3.218980317620329,1.2229675042437773
7.509999999999884,-3.4635738184690843,1.190777701067574
7.519999999999884,-3.701729358682599,1.156141962882883
7.529999999999884,-3.932957751259176,1.119124669296057
7.539999999999884,-4.1567826851183876,1.0797950917834653
7.5499999999998835,-4.37274170347508,1.0382272649322815
7.559999999999883,-4.580387156461537,0.9944998478975307
7.569999999999883,-4.779287126041043,0.9486959763329152
7.579999999999883,-4.969026321307626,0.9009031050725048
7.589999999999883,-5.149206942322127,0.8512128418594286
7.599999999999882,-5.319449510694013,0.7997207724362073
7.609999999999882,-5.479393665181254,0.7465262773292671
7.619999999999882,-5.628698920647108,0.6917323406774546
7.629999999999882,-5.7670453887825985,0.6354453514709835
7.6399999999998816,-5.8941344590767955,0.5777748975831575
7.649999999999881,-6.009689438593427,0.5188335529923895
7.659999999999881,-6.113456149191905,0.45873665860645524
7.669999999999881,-6.205203480913196,0.3976020971145362
7.679999999999881,-6.284723900336104,0.33555006230540424
7.6899999999998805,-6.351833912797185,0.2727028233020432
7.69999999999988,-6.406374477457593,0.20918448417407137
7.70999999999988,-6.448211374292407,0.14512073939949544
7.71999999999988,-6.477235522172307,0.08063862565657136
7.72999999999988,-6.493363247303621,0.015866270434848298
7.739999999999879,-6.49653650139059,-0.049067362038187914
7.749999999999879,-6.4867230289829525,-0.11403272705209382
7.759999999999879,-6.463916483572533,-0.17889995734192332
7.769999999999879,-6.428136492104149,-0.24353912217764867
7.779999999999879,-6.379428667668619,-0.30782048709869014
7.789999999999878,-6.317864570248881,-0.37161477377537633
7.799999999999878,-6.243541615493806,-0.43479341947786515
7.809999999999878,-6.1565829315982326,-0.4972288356328032
7.819999999999878,-6.057137164471672,-0.5587946649487855
7.8299999999998775,-5.945378231481914,-0.6193660365935022
7.839999999999877,-5.821505024163214,-0.6788198189083213
7.849999999999877,-5.68574106038155,-0.7370348691499534
7.859999999999877,-5.538334086551559,-0.7938922797537689
7.869999999999877,-5.379555630600805,-0.8492756206192844
7.879999999999876,-5.209700506476948,-0.9030711769252925
7.889999999999876,-5.02908627109189,-0.9551681819900619
7.899999999999876,-4.838052634693877,-1.0054590447009808
7.909999999999876,-4.636960825753681,-1.0538395710479196
7.919999999999876,-4.4261929115440966,-1.1002091793054565
7.929999999999875,-4.206151075683005,-1.1444711084208974
7.939999999999875,-3.9772568539988256,-1.1865326191777275
7.949999999999875,-3.73995033016328,-1.2263051877177158
7.959999999999875,-3.494689292619737,-1.2637046910193486
7.9699999999998745,-3.241948354415867,-1.298651583945546
7.979999999999874,-2.982218037626758,-1.3310710674897046
7.989999999999874,-2.7160038241288174,-1.360893247865972
7.999999999999874,-2.4438251745556228,-1.3880532861072603
8.009999999999874,-2.1662145173341707,-1.4124915378528164
8.019999999999873,-1.8837162097636075,-1.434153683026158
8.029999999999873,-1.596885473158376,-1.452990845123794
8.039999999999873,-1.3062873041336172,-1.4689596998553778
8.049999999999873,-1.0124953641625416,-1.482022572896714
8.059999999999873,-0.7160908495831988,-1.4921475265383395
8.069999999999872,-0.41766134427553087,-1.4993084350341714
8.079999999999872,-0.11779965726869657,-1.5034850484769267
8.089999999999872,0.18289735242668875,-1.5046630450496137
8.099999999999872,0.48382996143661144,-1.5028340715253468
8.109999999999872,0.7843967757416808,-1.4979957719109807
8.119999999999871,1.0839959301238768,-1.4901518041535637
8.129999999999871,1.3820262909545895,-1.479311844852325
8.139999999999871,1.6778886599250544,-1.4654915819427792
8.14999999999987,1.9709869763136103,-1.4487126953435285
8.15999999999987,2.260729515382316,-1.4290028255803924
8.16999999999987,2.5465300804983944,-1.4063955304265692
8.17999999999987,2.8278091865837083,-1.3809302296215853
8.18999999999987,3.1039952325080256,-1.352652137755748
8.19999999999987,3.374525660059175,-1.321612185430668
8.20999999999987,3.6388480971453085,-1.2878669288300761
